t,x,y
1.516666667E0,1.742680684E-1,-2.974345954E-1
1.520833333E0,1.738034655E-1,-2.981972560E-1
1.525000000E0,1.732581742E-1,-2.984296899E-1
1.529166667E0,1.729216250E-1,-2.982415486E-1
1.533333333E0,1.724662352E-1,-2.988528196E-1
1.537500000E0,1.719930040E-1,-2.995001803E-1
1.541666667E0,1.716308543E-1,-2.991782760E-1
1.545833333E0,1.711748144E-1,-2.995342685E-1
1.550000000E0,1.706718347E-1,-3.003004169E-1
1.554166667E0,1.702047220E-1,-3.001885826E-1
1.558333333E0,1.698609902E-1,-3.001981445E-1
1.562500000E0,1.694029188E-1,-3.009496082E-1
1.566666667E0,1.688973067E-1,-3.011547076E-1
1.570833333E0,1.685595605E-1,-3.009429674E-1
1.575000000E0,1.681202524E-1,-3.015981183E-1
1.579166667E0,1.677566967E-1,-3.020992323E-1
1.583333333E0,1.674326599E-1,-3.016773443E-1
1.587500000E0,1.670687466E-1,-3.021894204E-1
1.591666667E0,1.664966189E-1,-3.028950207E-1
1.595833333E0,1.663334128E-1,-3.024739749E-1
1.600000000E0,1.660887937E-1,-3.026429840E-1
1.604166667E0,1.656837276E-1,-3.032927277E-1
1.608333333E0,1.653727869E-1,-3.032567321E-1
1.612500000E0,1.651061185E-1,-3.032317024E-1
1.616666667E0,1.647696760E-1,-3.038713579E-1
1.620833333E0,1.644073210E-1,-3.039179480E-1
1.625000000E0,1.643946924E-1,-3.036429835E-1
1.629166667E0,1.640693131E-1,-3.041348539E-1
1.633333333E0,1.637461430E-1,-3.045312123E-1
1.637500000E0,1.636264748E-1,-3.040378373E-1
1.641666667E0,1.635313747E-1,-3.043556225E-1
1.645833333E0,1.631752321E-1,-3.048760657E-1
1.650000000E0,1.630386172E-1,-3.045061905E-1
1.654166667E0,1.630085702E-1,-3.045738590E-1
1.658333333E0,1.628853415E-1,-3.050437800E-1
1.662500000E0,1.627462682E-1,-3.049267330E-1
1.666666667E0,1.626999275E-1,-3.046750053E-1
1.670833333E0,1.626530025E-1,-3.049846228E-1
1.675000000E0,1.626320933E-1,-3.050531341E-1
1.679166667E0,1.626703601E-1,-3.046539873E-1
1.683333333E0,1.626797980E-1,-3.048505480E-1
1.687500000E0,1.626988002E-1,-3.049993943E-1
1.691666667E0,1.626708391E-1,-3.048903432E-1
1.695833333E0,1.627081789E-1,-3.049359472E-1
1.700000000E0,1.627380438E-1,-3.049991373E-1
1.704166667E0,1.629736326E-1,-3.046418110E-1
1.708333333E0,1.630359515E-1,-3.047263125E-1
1.712500000E0,1.631669414E-1,-3.049029590E-1
1.716666667E0,1.633872339E-1,-3.043572269E-1
1.720833333E0,1.634221190E-1,-3.043144253E-1
1.725000000E0,1.637023315E-1,-3.045720766E-1
1.729166667E0,1.637776615E-1,-3.042910607E-1
1.733333333E0,1.640301320E-1,-3.038918679E-1
1.737500000E0,1.643276148E-1,-3.042025301E-1
1.741666667E0,1.644390407E-1,-3.041005841E-1
1.745833333E0,1.647379045E-1,-3.036375659E-1
1.750000000E0,1.650087061E-1,-3.036052557E-1
1.754166667E0,1.651594701E-1,-3.035861609E-1
1.758333333E0,1.655711413E-1,-3.032514008E-1
1.762500000E0,1.657712107E-1,-3.032929209E-1
1.766666667E0,1.660899172E-1,-3.029700320E-1
1.770833333E0,1.664210173E-1,-3.026784509E-1
1.775000000E0,1.667333032E-1,-3.026624777E-1
1.779166667E0,1.668408512E-1,-3.026113489E-1
1.783333333E0,1.672315111E-1,-3.019529849E-1
1.787500000E0,1.675222585E-1,-3.019450599E-1
1.791666667E0,1.678373718E-1,-3.019568232E-1
1.795833333E0,1.681372481E-1,-3.016251505E-1
1.800000000E0,1.684598137E-1,-3.012317684E-1
1.804166667E0,1.687798368E-1,-3.012296669E-1
1.808333333E0,1.691072066E-1,-3.010282117E-1
1.812500000E0,1.694449409E-1,-3.008186479E-1
1.816666667E0,1.697839952E-1,-3.005672459E-1
1.820833333E0,1.700304484E-1,-3.005016077E-1
